0,rna.EB38*,"Gustav",2,0,6.000000000000054,26400.0
1,rna.EB13*,"Susan, son of Gustav",1,0,6.000000000000054,26604.0
2,rna.EB20*,"Montague, son of Theodore, grandson of Edwin",1,0,5.375510204081667,26613.0
3,rna.EB22*,"Helen, son of Montague, grandson of Theodore",1,0,4.192653061224523,26301.0
4,rna.EB18*,"Madison, son of Benjamin, grandson of Sarah",4,0,2.6767346938775742,28858.0
5,rna.EB5*,"Cassandra, son of Barnaby, grandson of Dominick",1,0,2.5297959183673706,26956.0
6,rna.EB23*,"Victoria, son of Michelle, grandson of Barnaby",1,0,2.3804081632653284,27508.0
7,rna.EB38*,"Pauline, son of Rachel, grandson of Susan",1,0,2.536326530612268,27229.0
8,rna.EB36*,"Alfred, son of Pauline, grandson of Rachel",1,0,2.5591836734694122,27040.0
9,rna.EB38*,"Alastair, son of Tobias, grandson of Elizabeth",2,0,2.550204081632677,27089.0
10,rna.EB15*,"Antoinette, son of Michele, grandson of John",2,0,2.5706122448979833,27151.0
11,rna.EB46*,"Tamara, son of Ronald, grandson of Alastair",4,0,2.5142857142857373,26519.0
12,rna.EB27*,"Barnaby, son of Dominick, grandson of Peter",2,0,2.4440816326530834,27542.0
13,rna.EB10*,"Trenton, son of Anne, grandson of Dominick",2,0,2.5477551020408393,27296.0
14,rna.EB21*,"Isabella, son of Trenton, grandson of Anne",3,0,2.5485714285714525,27258.0
15,rna.EB16*,"Bartholomew, son of Andrew, grandson of Dominick",2,0,2.4865306122449216,27412.0
16,rna.EB34*,"Teresa, son of Tamara, grandson of Roderick",2,0,2.4546938775510427,27697.0
17,rna.EB26*,"Peter, son of Teresa, grandson of Tamara",2,0,2.5183673469387986,27528.0
18,rna.EB14*,"Jessica, son of Leonardo, grandson of Samuel",3,0,2.551020408163289,27327.0
19,rna.EB36*,"Charles, son of Geoffrey, grandson of Priscilla",2,0,2.541224489795942,27390.0
20,rna.EB0*,"Barbara, son of Francesca, grandson of Geoffrey",3,0,2.4146938775510427,27531.0
21,rna.EB18*,"David, son of Benjamin, grandson of Katherine",2,0,2.3746938775510427,27072.0
22,rna.EB33*,"Abigail, son of Victor, grandson of Elizabeth",4,0,2.5297959183673697,27352.0
23,rna.EB28*,"Daniel, son of Henry, grandson of Dorothy",4,0,2.5404081632653295,27587.0
24,rna.EB16*,"Jennifer, son of Miranda, grandson of Jerome",3,0,2.4832653061224716,26737.0
25,rna.EB31*,"Eugene, son of Ronald, grandson of Martin",3,0,2.5665306122449216,27322.0
26,rna.EB19*,"Charles, son of Deborah, grandson of Edwin",3,0,2.44244897959186,27375.0
27,rna.EB40*,"Valerie, son of Catherine, grandson of Barbara",4,0,2.4783673469387986,27263.0
28,rna.EB36*,"Renee, son of Valerie, grandson of Catherine",3,0,2.474285714285737,27009.0
29,rna.EB42*,"Tobias, son of Jeremiah, grandson of Angus",3,0,2.5420408163265544,26799.0
30,rna.EB13*,"Miranda, son of Joshua, grandson of Jeremiah",3,0,2.695510204081658,26917.0
31,rna.EB24*,"Mary, son of Montmorency, grandson of Jeremiah",1,0,2.675918367346964,26733.0
32,rna.EB37*,"Ronald, son of Bonnie, grandson of Peter",2,0,2.6048979591836976,27517.0
33,rna.EB20*,"Montgomery, son of Deborah, grandson of Margaret",2,0,2.623673469387779,27322.0
34,rna.EB28*,"Mitchell, son of Violet, grandson of Steven",2,0,2.595918367346963,27308.0
35,rna.EB13*,"Thomas, son of Simon, grandson of John",2,0,2.5444897959183916,27208.0
36,rna.EB41*,"Kristen, son of John, grandson of Philip",1,0,2.5518367346939015,26963.0
37,rna.EB11*,"Theodore, son of Leonard, grandson of Margaret",2,0,2.480000000000022,26755.0
38,rna.EB29*,"Henry, son of Martin, grandson of Tamsin",3,0,2.4759183673469622,26964.0
