0,rna.EB36*,"Ellen",3,0,6.000000000000054,18716.0
1,rna.EB7*,"Samantha, son of Ellen",4,0,5.995102040816381,17034.0
2,rna.EB6*,"Sharon, son of David, grandson of Ellen",5,0,5.522448979591874,17121.0
3,rna.EB49*,"Deborah, son of Sharon, grandson of David",5,0,3.896326530612277,17179.0
4,rna.EB3*,"Donald, son of Violet, grandson of Joseph",3,0,2.6759183673469633,16907.0
5,rna.EB0*,"Montague, son of Theodore, grandson of Abraham",5,0,2.5828571428571667,17659.0
6,rna.EB12*,"Emily, son of Susan, grandson of Dwight",5,0,2.566530612244921,17864.0
7,rna.EB0*,"Lucille, son of Emily, grandson of Susan",5,0,2.5926530612245138,18090.0
8,rna.EB14*,"Veronica, son of Lucille, grandson of Emily",6,0,2.5028571428571658,18150.0
9,rna.EB1*,"Amanda, son of Barbara, grandson of Henry",5,1,2.51510204081635,17320.0
10,rna.EB31*,"Alexandra, son of Amanda, grandson of Barbara",6,1,2.4604081632653285,16641.0
11,rna.EB24*,"Peter, son of Russell, grandson of Jessica",8,1,2.5036734693877785,16515.0
12,rna.EB11*,"Gregory, son of Ronald, grandson of Russell",8,1,2.458775510204105,17392.0
13,rna.EB9*,"Francis, son of Gregory, grandson of Ronald",10,2,2.4342857142857373,16590.0
14,rna.EB47*,"Margaret, son of Francis, grandson of Gregory",8,2,2.4163265306122668,17023.0
15,rna.EB10*,"Spencer, son of Margaret, grandson of Francis",11,2,2.5257142857143084,17835.0
16,rna.EB7*,"Mary, son of Spencer, grandson of Margaret",8,2,2.577959183673493,17857.0
17,rna.EB17*,"John, son of Samantha, grandson of Peregrine",10,1,2.5844897959183912,17269.0
18,rna.EB41*,"Donald, son of Hilary, grandson of Lucille",5,1,2.6138775510204324,17801.0
19,rna.EB30*,"Jeremy, son of Raphael, grandson of Roderick",6,1,2.5265306122449207,16901.0
20,rna.EB9*,"Ronald, son of Thomas, grandson of Dolores",7,1,2.506938775510227,16446.0
21,rna.EB38*,"Mitchell, son of Leonard, grandson of Jeremy",6,1,2.4163265306122677,16413.0
22,rna.EB20*,"John, son of Mitchell, grandson of Leonard",8,2,2.4375510204081854,16418.0
23,rna.EB42*,"Geoffrey, son of Zachary, grandson of Ronald",8,2,2.3477551020408383,16725.0
24,rna.EB12*,"Jordan, son of Kimberly, grandson of Judith",7,2,2.4522448979592073,18393.0
25,rna.EB25*,"William, son of Jordan, grandson of Kimberly",8,2,2.6277551020408407,17266.0
26,rna.EB9*,"David, son of Alfred, grandson of John",10,2,2.5069387755102275,17680.0
27,rna.EB33*,"Veronica, son of Michele, grandson of William",14,2,2.48244897959186,17335.0
28,rna.EB7*,"Adelaida, son of Douglas, grandson of Nichole",10,1,2.535510204081656,16899.0
29,rna.EB2*,"Geoffrey, son of Adelaida, grandson of Douglas",10,1,2.568163265306146,17474.0
30,rna.EB10*,"Montgomery, son of Joshua, grandson of Veronica",8,1,2.5118367346939,17795.0
31,rna.EB35*,"Trenton, son of Frederick, grandson of Philippa",7,1,2.5208163265306354,17644.0
32,rna.EB34*,"Kristen, son of Augustine, grandson of Zachary",6,1,2.495510204081656,19198.0
33,rna.EB41*,"Emily, son of Kristen, grandson of Emily",6,1,2.5306122448979824,17906.0
34,rna.EB23*,"Edwin, son of Geoffrey, grandson of Christine",8,1,2.496326530612268,17507.0
35,rna.EB6*,"Oliver, son of Lucille, grandson of Ethel",7,1,2.5257142857143093,17112.0
36,rna.EB12*,"Jane, son of Daniel, grandson of Russell",6,1,2.4897959183673692,17703.0
37,rna.EB40*,"Regina, son of Elaine, grandson of Virginia",7,2,2.496326530612268,17260.0
38,rna.EB48*,"Nicholas, son of William, grandson of Rachel",5,2,2.521632653061248,17507.0
39,rna.EB4*,"Leonardo, son of Dorothy, grandson of Jordan",7,2,2.4922448979592065,18158.0
40,rna.EB0*,"Edward, son of Adelaida, grandson of Theodore",6,1,2.491428571428595,18089.0
41,rna.EB18*,"Vincent, son of Edward, grandson of Adelaida",6,2,2.5061224489796143,18064.0
42,rna.EB0*,"Nichola, son of Vincent, grandson of Edward",8,2,2.3779591836734917,17736.0
43,rna.EB45*,"Ronald, son of Regina, grandson of Stephen",8,2,2.44979591836737,21565.0
44,rna.EB14*,"Raymond, son of Christopher, grandson of Anne",8,2,2.478367346938798,17705.0
