0,rna.EB49*,"Jerome, son of Alfred, grandson of Miranda",48,20,3.248163265306152,48465.0
1,rna.EB31*,"Henry, son of Teresa, grandson of Judith",41,17,2.8946938775510476,48219.0
2,rna.EB41*,"Cassandra, son of Alastair, grandson of Thomas",38,18,2.6440816326530863,48998.0
3,rna.EB22*,"Tobias, son of Mathew, grandson of Dolores",49,21,2.4620408163265535,48982.0
4,rna.EB27*,"Catherine, son of Robert, grandson of Teresa",38,19,2.4775510204081863,48963.0
5,rna.EB1*,"Robert, son of Francis, grandson of Cassandra",40,20,2.4114285714285937,48669.0
6,rna.EB9*,"Thomas, son of Judith, grandson of Joseph",42,22,2.544489795918391,49386.0
7,rna.EB15*,"William, son of Peter, grandson of Benjamin",42,23,2.5004081632653294,49241.0
8,rna.EB15*,"Jeffrey, son of William, grandson of Peter",48,22,2.432653061224512,49465.0
9,rna.EB15*,"Josephine, son of Josephine, grandson of Oliver",36,22,2.4367346938775736,49265.0
10,rna.EB23*,"Catherine, son of Susan, grandson of Alastair",37,22,2.4775510204081863,49044.0
11,rna.EB8*,"Abigail, son of Paula, grandson of Isabella",39,24,2.4922448979592065,49368.0
12,rna.EB29*,"Martin, son of Montmorency, grandson of Susan",41,21,2.4367346938775736,49018.0
13,rna.EB35*,"Deborah, son of Joseph, grandson of Abraham",43,23,2.4865306122449216,49348.0
14,rna.EB28*,"Harold, son of Thomas, grandson of Howard",43,22,2.4628571428571657,49209.0
15,rna.EB49*,"Walter, son of Veronica, grandson of Steven",48,25,2.4865306122449216,50047.0
16,rna.EB45*,"Elaine, son of Anthony, grandson of Sarah",39,24,2.55510204081635,50481.0
17,rna.EB16*,"Terence, son of Janice, grandson of Steven",44,22,2.5779591836734927,49875.0
18,rna.EB17*,"Joshua, son of Janet, grandson of Elaine",38,22,2.5706122448979833,51058.0
19,rna.EB32*,"Kristen, son of Tamara, grandson of Virginia",49,25,2.6497959183673716,50694.0
20,rna.EB36*,"Bartholomew, son of Madeline, grandson of Catherine",39,22,2.5240816326530857,50534.0
21,rna.EB9*,"Roberta, son of Roderick, grandson of Howard",41,23,2.4693877551020638,50835.0
22,rna.EB45*,"Alexander, son of Theresa, grandson of Bartholomew",36,20,2.5804081632653304,50154.0
23,rna.EB23*,"Thomas, son of Victoria, grandson of Bridget",39,20,2.483265306122472,49520.0
24,rna.EB33*,"Michael, son of Norbert, grandson of Hilary",38,21,2.48979591836737,50470.0
25,rna.EB44*,"Bridget, son of Calvin, grandson of Bridget",40,20,2.542040816326554,50362.0
26,rna.EB40*,"Aloysius, son of Peter, grandson of Martin",37,21,2.500408163265329,50484.0
27,rna.EB36*,"William, son of Hilary, grandson of Bridget",34,17,2.4865306122449202,50574.0
28,rna.EB8*,"Joel, son of Thomas, grandson of Jeremy",38,20,2.5591836734694113,50511.0
29,rna.EB48*,"Alexandra, son of Kristen, grandson of Michelle",53,20,2.492244897959207,50166.0
30,rna.EB4*,"Amanda, son of Peter, grandson of Joel",38,21,2.5314285714285947,49888.0
31,rna.EB40*,"Bridget, son of Deborah, grandson of Jacob",33,21,2.5151020408163505,50426.0
32,rna.EB3*,"Alexander, son of Elizabeth, grandson of Emily",38,20,2.4832653061224716,50358.0
33,rna.EB19*,"Herbert, son of Gertrude, grandson of Natasha",42,23,2.460408163265329,50620.0
