0,rna.EB45*,"John, son of Paula, grandson of Frances",41,24,3.327346938775542,66702.0
1,rna.EB41*,"Calvin, son of Spencer, grandson of Russell",42,25,3.0040816326530893,65793.0
2,rna.EB37*,"Tobias, son of Dwight, grandson of Theodore",44,24,2.6261224489796167,66039.0
3,rna.EB45*,"Terence, son of Tamsin, grandson of Gertrude",50,24,2.5477551020408393,65025.0
4,rna.EB14*,"Joshua, son of Walter, grandson of Russell",44,24,2.488979591836758,65361.0
5,rna.EB22*,"Andrew, son of Victoria, grandson of Adelaida",45,23,2.5387755102041054,65865.0
6,rna.EB32*,"Martin, son of John, grandson of Anthony",47,25,2.396734693877573,66190.0
7,rna.EB30*,"Rachel, son of Adelaida, grandson of John",43,26,2.570612244897983,64931.0
8,rna.EB36*,"William, son of Cassandra, grandson of Simon",44,26,2.628571428571453,66184.0
9,rna.EB16*,"Daniel, son of Virginia, grandson of Terence",47,26,2.479183673469411,66106.0
10,rna.EB11*,"Philippa, son of Francesco, grandson of Antoinette",50,28,2.505306122449002,66211.0
11,rna.EB9*,"William, son of Augustine, grandson of Charles",45,27,2.5020408163265535,66382.0
12,rna.EB37*,"Priscilla, son of Edward, grandson of Theodore",49,28,2.5608163265306363,65984.0
13,rna.EB0*,"Nathan, son of Trenton, grandson of Margaret",48,27,2.3730612244898186,66262.0
14,rna.EB22*,"Mathew, son of Francesca, grandson of Tobias",50,25,2.472653061224513,66028.0
15,rna.EB48*,"Virginia, son of Geoffrey, grandson of Richard",51,26,2.4751020408163487,65802.0
16,rna.EB27*,"Joseph, son of Joseph, grandson of Thomas",44,26,2.4318367346939,66554.0
17,rna.EB7*,"Rebecca, son of Jane, grandson of Roderick",46,26,2.577959183673493,65655.0
18,rna.EB4*,"Kristen, son of Rebecca, grandson of Jane",48,27,2.551836734693901,65734.0
19,rna.EB48*,"Louis, son of Alastair, grandson of Veronica",52,26,2.395918367346961,65861.0
20,rna.EB1*,"Josephine, son of Garfield, grandson of Victor",43,24,2.413061224489818,65898.0
21,rna.EB22*,"Valerie, son of Richard, grandson of Renee",48,26,2.3436734693877774,65777.0
22,rna.EB43*,"Isabella, son of Theodore, grandson of Harold",44,28,2.4693877551020633,66506.0
23,rna.EB47*,"Margaret, son of Edward, grandson of Nichola",44,24,2.499591836734717,65926.0
24,rna.EB49*,"Philip, son of Bridget, grandson of William",51,26,2.546122448979615,65986.0
25,rna.EB43*,"Paula, son of Mitchell, grandson of Peregrine",44,25,2.545306122449004,65948.0
26,rna.EB32*,"Anne, son of Samantha, grandson of James",53,27,2.494693877551043,66485.0
27,rna.EB7*,"Theresa, son of Teresa, grandson of Hilary",45,27,2.5036734693877785,66216.0
